"","cell_id","step_ix","simulation_i","sim_time","num_molecules","mult","lib_size"
"830","cell830",2481,51,220.008333333298,10606626,1.0270094633404,12892505
"831","cell831",2234,46,200.008333333316,9817375,1.73891204640786,6522382
"832","cell832",902,19,110.000000000034,9052292,1.91329303618238,4174214
"833","cell833",3557,73,200.008333333316,9319227,0.287744045510937,5472423
"834","cell834",2964,61,150.000000000028,9771612,0.315864761214137,6369062
"835","cell835",1990,41,210.008333333307,10268673,0.556471256454865,9642248
"836","cell836",4534,93,170.00000000001,9504671,1.21125214747961,5569594
"837","cell837",3420,70,300.008333333225,10951822,1.29522894890534,13793196
"838","cell838",4683,96,190.008333333325,10693327,0.784065380749778,13177637
"839","cell839",2589,53,320.008333333207,9992308,1.35450908124561,7696590
"840","cell840",3851,79,200.008333333316,11069967,1.36914259706859,14532896
"841","cell841",4539,93,220.008333333298,10145862,1.29248306059099,8926784
"842","cell842",2337,48,250.00833333327,11043151,1.33460151376176,14378641
"843","cell843",924,19,330.008333333198,11705078,0.913485469306763,16917374
"844","cell844",423,9,220.008333333298,11186499,1.44936277275135,14700961
"845","cell845",4684,96,200.008333333316,10950852,0.407102616993137,13789263
"846","cell846",4495,92,270.008333333252,9898846,0.752384312913956,7062848
"847","cell847",3415,70,250.00833333327,9232077,1.31689902433132,5377527
"848","cell848",2854,59,30.0083333333323,8690486,1.07528358075581,3807983
"849","cell849",2419,50,90.0000000000177,9002729,0.973937819634282,4066752
"850","cell850",1801,37,280.008333333243,10162855,0.976704522649265,9171089
"851","cell851",2977,61,280.008333333243,11831777,0.684315984506032,18946923
"852","cell852",420,9,190.008333333325,10384100,0.343634257594909,10611037
"853","cell853",672,14,260.008333333261,9322308,1.34294722972915,5483039
"854","cell854",4160,85,350.008333333179,11796145,2.22405928983881,17965081
"855","cell855",734,15,390.008333333143,11232944,0.721910002602279,14738510
"856","cell856",1899,39,280.008333333243,10804291,1.28787220378234,13400675
"857","cell857",4052,83,250.00833333327,10503922,0.478015613039572,11491385
"858","cell858",735,15,408,11452884,0.871115183860886,15747968
"859","cell859",211,5,60.0083333333306,8886742,0.910900691020716,3964756
"860","cell860",2026,42,80.0000000000097,9245615,0.391181420029747,5434011
"861","cell861",4257,87,340.008333333188,11190498,1.36537439834368,14711174
"862","cell862",2214,46,0,8238656,0.815026809855766,2693366
"863","cell863",2428,50,180.000000000001,9621297,0.623770183784467,5730699
"864","cell864",4296,88,240.008333333279,10430019,1.34346660221799,10970100
"865","cell865",3845,79,140.000000000037,9899394,1.88638939648376,7067791
"866","cell866",306,7,30.0083333333323,8646241,0.533715924439012,3799460
"867","cell867",3684,76,0,8323078,1.26419867469322,2876194
"868","cell868",3460,71,210.008333333307,11063570,0.914447575699343,14528138
"869","cell869",728,15,330.008333333198,10579032,0.754213479618668,12507246
"870","cell870",918,19,270.008333333252,10016905,1.34290052609119,7724674
"871","cell871",916,19,250.00833333327,9110107,0.262830628673129,4572877
"872","cell872",4834,99,230.008333333288,10931354,1.43090282586363,13775801
"873","cell873",2730,56,260.008333333261,11248582,0.919779423472201,14761106
"874","cell874",1739,36,150.000000000028,9180030,1.34415104444801,4798849
"875","cell875",3739,77,60.0083333333306,8875157,0.487543457589999,3957568
"876","cell876",2340,48,280.008333333243,11791008,0.55811569096066,17884883
"877","cell877",3365,69,240.008333333279,10677953,0.975894646647904,13115227
"878","cell878",1546,32,180.000000000001,10149956,0.573135759793641,9019956
"879","cell879",1636,34,100.000000000026,9159915,0.541659797203914,4789419
"880","cell880",2519,52,110.000000000034,9329120,0.256518315255149,5484975
"881","cell881",2587,53,300.008333333225,9680294,1.76427315777244,5864162
"882","cell882",2325,48,130.000000000046,9084190,0.666589134055477,4520528
"883","cell883",826,17,330.008333333198,11253854,1.74340291973382,14795487
"884","cell884",3754,77,210.008333333307,10301150,1.23175443159281,10000516
"885","cell885",1029,21,408,11902978,0.750106533489649,19606539
"886","cell886",2376,49,150.000000000028,10004733,1.22199798577127,7716012
"887","cell887",3445,71,60.0083333333306,8897957,1.75282360766044,3965371
"888","cell888",4683,96,190.008333333325,10693327,1.89915329884156,13182135
"889","cell889",2425,50,150.000000000028,9124075,0.972559318589978,4625897
"890","cell890",2855,59,40.0083333333317,8769144,1.00188899846955,3825908
"891","cell891",4254,87,310.008333333216,10356781,0.75279786250043,10266894
"892","cell892",826,17,330.008333333198,11253854,1.34399617174298,14804740
"893","cell893",3341,69,0,8236681,0.581193907206037,2663520
"894","cell894",456,10,60.0083333333306,9000403,0.758347232688454,4063508
"895","cell895",1012,21,230.008333333288,9995035,1.93163244984934,7699305
"896","cell896",3278,67,350.008333333179,11160870,1.71127770466648,14668294
"897","cell897",580,12,320.008333333207,11293758,0.551756892109052,14933968
"898","cell898",3783,78,10.0000000000001,8401502,0.451415564261462,3129103
"899","cell899",1352,28,200.008333333316,10374819,1.28646302390299,10550072
"900","cell900",318,7,150.000000000028,9635774,0.519185076930759,5837737
"901","cell901",770,16,260.008333333261,10093410,1.73999208703862,8127350
"902","cell902",915,19,240.008333333279,9055976,1.49864022384098,4207946
"903","cell903",3814,78,320.008333333207,11950249,1.6973224862682,20363396
"904","cell904",1221,25,360.00833333317,11917523,1.42907659124889,19794473
"905","cell905",3380,69,390.008333333143,11710572,1.1214066384691,17014611
"906","cell906",1285,27,20.0083333333328,8422619,1.72845637795446,3200620
"907","cell907",2476,51,170.00000000001,9599136,1.34749103623189,5700610
"908","cell908",2333,48,210.008333333307,9889298,1.88518261311368,7012553
"909","cell909",1592,33,150.000000000028,9998293,0.278937461813772,7705742
"910","cell910",3114,64,180.000000000001,10304601,1.0303446637783,10006333
"911","cell911",2832,58,300.008333333225,10569298,0.628659379365732,12440109
"912","cell912",1105,23,180.000000000001,9872197,1.43878501671994,6748094
"913","cell913",1151,24,150.000000000028,9572192,0.736624539581288,5608896
"914","cell914",2237,46,230.008333333288,10598358,0.410629978381372,12656247
"915","cell915",2318,48,60.0083333333306,9053643,1.5266511665968,4182795
"916","cell916",3126,64,300.008333333225,11667844,0.533919639850104,16260589
"917","cell917",1262,26,280.008333333243,11251252,1.36872997604319,14768071
"918","cell918",909,19,180.000000000001,9086786,1.06924849738973,4547958
"919","cell919",3866,79,350.008333333179,11705066,0.340432118552757,16865234
"920","cell920",4504,92,360.00833333317,11823377,1.7977440381449,18615172
"921","cell921",2335,48,230.008333333288,10407702,1.32496112416914,10848807
"922","cell922",2969,61,200.008333333316,11133832,1.2875065243932,14628579
"923","cell923",4101,84,250.00833333327,11347572,0.489750633942637,15317722
"924","cell924",920,19,290.008333333234,10677664,0.911842883035397,13113390
"925","cell925",2828,58,260.008333333261,9782740,0.689991878692434,6382804
"926","cell926",2326,48,140.000000000037,9088835,1.88105149655051,4555861
"927","cell927",424,9,230.008333333288,11413060,1.78193336080704,15616313
"928","cell928",3315,68,230.008333333288,10591333,1.41786431402459,12587691
"929","cell929",3850,79,190.008333333325,10850665,1.49985268767774,13626801
"930","cell930",3417,70,270.008333333252,10074944,1.41123411070689,7919791
"931","cell931",58,2,0,8265352,0.927319131761432,2820713
"932","cell932",1027,21,380.008333333152,11869153,0.277321934430153,19330212
"933","cell933",2349,48,370.008333333161,11741099,1.04639823917075,17337992
"934","cell934",3224,66,300.008333333225,11341803,0.340042041054378,15280700
"935","cell935",780,16,360.00833333317,11300637,0.538963203650572,14960778
"936","cell936",1321,27,380.008333333152,11974805,1.41784990584067,20677581
"937","cell937",2509,52,10.0000000000001,8432924,0.755221572919733,3217826
"938","cell938",1554,32,260.008333333261,11863831,0.763634628413869,19328527
"939","cell939",3392,70,20.0083333333328,8252627,1.16032811030152,2791619
"940","cell940",330,7,270.008333333252,12058766,1.11840167053244,22286899
"941","cell941",481,10,310.008333333216,10287122,1.96375074669137,9943634
"942","cell942",871,18,290.008333333234,10523969,0.446124713861264,12026567
"943","cell943",3022,62,240.008333333279,10738115,1.32114338946728,13245879
"944","cell944",3177,65,320.008333333207,10586698,1.01317570027909,12529436
"945","cell945",1512,31,330.008333333198,9895973,0.683907551172418,7048517
"946","cell946",4445,91,260.008333333261,11332127,0.455525270224953,15251949
"947","cell947",1578,33,10.0000000000001,8402767,1.44369992528034,3130202
"948","cell948",2686,55,310.008333333216,10654267,0.542288359104519,13035363
"949","cell949",2476,51,170.00000000001,9599136,0.789148814450874,5702459
"950","cell950",2329,48,170.00000000001,9091682,1.03876196544644,4558969
"951","cell951",416,9,150.000000000028,9164048,1.53104065760754,4792430
"952","cell952",4245,87,220.008333333298,9382870,0.571696395193522,5523045
"953","cell953",2680,55,250.00833333327,10258688,1.30669711712338,9472906
"954","cell954",3224,66,300.008333333225,11341803,1.12501595784549,15286448
"955","cell955",2137,44,210.008333333307,9106567,1.5640072075995,4564406
"956","cell956",2772,57,190.008333333325,11696478,1.43013990361559,16764163
"957","cell957",2470,51,110.000000000034,9182570,1.41756556396768,4839695
"958","cell958",1146,24,100.000000000026,9152588,0.619439409473836,4751464
"959","cell959",3420,70,300.008333333225,10951822,1.69184432468379,13794847
"960","cell960",3652,75,170.00000000001,9638415,0.445262448984134,5844889
"961","cell961",1312,27,290.008333333234,9885573,0.754768072657179,6830896
"962","cell962",4010,82,320.008333333207,10595006,0.626752039950744,12609664
"963","cell963",4261,87,380.008333333152,11706528,0.541189061878854,16925439
"964","cell964",2204,45,390.008333333143,11748178,0.911011296037792,17338882
"965","cell965",822,17,290.008333333234,10324293,1.2065093988443,10059544
"966","cell966",3417,70,270.008333333252,10074944,0.468255539430038,7920528
"967","cell967",1091,23,40.0083333333317,8829205,0.619282163181334,3890590
"968","cell968",3657,75,220.008333333298,10798026,0.353079931074917,13395773
"969","cell969",3018,62,200.008333333316,10130918,0.389441481646023,8557205
"970","cell970",1798,37,250.00833333327,9265587,1.66196984751114,5444534
"971","cell971",3906,80,260.008333333261,11776640,1.32976368054455,17828047
"972","cell972",2475,51,160.000000000019,9361465,0.4449803862956,5505142
"973","cell973",2965,61,160.000000000019,10105565,0.445414953435146,8352017
"974","cell974",1388,29,70.0000000000018,9252288,0.533878856710386,5435393
"975","cell975",239,5,340.008333333188,11510755,1.43101363882858,15905869
"976","cell976",3124,64,280.008333333243,11363811,1.69195431288284,15383118
"977","cell977",4194,86,200.008333333316,10372975,1.75887627367646,10548452
"978","cell978",3136,64,408,11825107,1.34639328011511,18723286
"979","cell979",4600,94,340.008333333188,11740848,0.970492008370971,17337572
"980","cell980",3559,73,220.008333333298,10121450,0.46027252176495,8407236
"981","cell981",3755,77,220.008333333298,10429850,1.07032613067209,10964299
"982","cell982",1259,26,250.00833333327,10511190,1.29455960159344,11553877
"983","cell983",2188,45,230.008333333288,9949450,1.34616236172853,7342910
"984","cell984",848,18,60.0083333333306,8865084,1.35982259507934,3916525
"985","cell985",4700,96,360.00833333317,11766505,0.338373075522969,17755755
"986","cell986",1107,23,200.008333333316,10554770,1.43801459744724,12295963
"987","cell987",4052,83,250.00833333327,10503922,1.48725404325,11491655
"988","cell988",918,19,270.008333333252,10016905,0.543446109445427,7725096
"989","cell989",2332,48,200.008333333316,9533100,0.543521115094985,5569753
"990","cell990",757,16,130.000000000046,9312510,0.363441067963685,5470215
"991","cell991",4356,89,350.008333333179,10884224,1.17360574980752,13720565
"992","cell992",2589,53,320.008333333207,9992308,1.130392633807,7697088
"993","cell993",3809,78,270.008333333252,11564668,0.307757648624804,16030483
"994","cell994",3994,82,160.000000000019,9189767,0.382191858257197,4898482
"995","cell995",3564,73,270.008333333252,11369862,0.455119552994143,15404611
"996","cell996",3273,67,300.008333333225,10205359,0.689450000172583,9368484
"997","cell997",2141,44,250.00833333327,10625467,0.931758083897515,12966927
"998","cell998",3851,79,200.008333333316,11069967,1.43227021650319,14533180
"999","cell999",3224,66,300.008333333225,11341803,0.656560056949704,15290159
"1000","cell1000",4142,85,170.00000000001,9507061,0.613822761988889,5569673
"1001","cell1001",2767,57,140.000000000037,10001106,0.557671124826465,7710049
"1002","cell1002",921,19,300.008333333225,10960799,0.392036095355446,13805177
"1003","cell1003",771,16,270.008333333252,10277577,1.23031577903511,9757640
"1004","cell1004",2496,51,370.008333333161,11827817,1.35551463181206,18888596
"1005","cell1005",867,18,250.00833333327,9742992,0.91687083154096,6327993
"1006","cell1006",2736,56,320.008333333207,11748215,1.88280304039771,17339260
"1007","cell1007",762,16,180.000000000001,9006828,0.528591362384601,4071380
"1008","cell1008",1486,31,70.0000000000018,8953297,0.969988641528355,4012983
"1009","cell1009",4222,87,0,8288104,1.21954800999051,2833080
"1010","cell1010",919,19,280.008333333243,10400390,2.01397486620646,10655584
"1011","cell1011",3025,62,270.008333333252,11448733,1.43768280517014,15698915
"1012","cell1012",4583,94,170.00000000001,10246627,1.49283382880354,9426305
"1013","cell1013",600,13,30.0083333333323,8472712,0.458905855686406,3402649
"1014","cell1014",4695,96,310.008333333216,11803931,0.565921759758265,18024148
"1015","cell1015",2137,44,210.008333333307,9106567,0.451034145362707,4565713
"1016","cell1016",1264,26,300.008333333225,11626473,0.366834454648137,16074434
"1017","cell1017",1435,30,50.0083333333311,8971474,0.388757959128766,4037704
"1018","cell1018",2950,61,10.0000000000001,8336535,1.29129289015992,2878998
"1019","cell1019",3122,64,260.008333333261,10989208,1.39579131649238,13907777
"1020","cell1020",4257,87,340.008333333188,11190498,1.4308615676827,14712325
"1021","cell1021",1266,26,320.008333333207,11782721,0.370768171311581,17863823
"1022","cell1022",2043,42,250.00833333327,11325725,0.551974087549352,15228823
"1023","cell1023",4195,86,210.008333333307,10429803,1.06980420573212,10962857
"1024","cell1024",440,9,390.008333333143,11792971,0.379661033119576,17910312
"1025","cell1025",490,10,408,11959033,0.4126167979809,20520937
"1026","cell1026",1107,23,200.008333333316,10554770,1.80692529665276,12336099
"1027","cell1027",2473,51,140.000000000037,9207705,0.556965250689167,5132555
"1028","cell1028",3804,78,220.008333333298,10033810,1.41879422711673,7743530
"1029","cell1029",2131,44,150.000000000028,9108419,1.39824418812154,4566971
"1030","cell1030",483,10,330.008333333198,10651035,0.756764075616929,13020079
"1031","cell1031",916,19,250.00833333327,9110107,0.741845004109515,4572896
"1032","cell1032",2337,48,250.00833333327,11043151,1.56287455523262,14420513
"1033","cell1033",574,12,260.008333333261,10055963,1.30368076785919,7782496
"1034","cell1034",2036,42,180.000000000001,9095953,1.30453554361764,4560573
"1035","cell1035",1578,33,10.0000000000001,8402767,0.818268928129316,3143628
"1036","cell1036",3130,64,340.008333333188,11977307,1.19989457977666,20750745
"1037","cell1037",1577,33,0,8290826,1.09893166889066,2834846
"1038","cell1038",2141,44,250.00833333327,10625467,1.86753667863834,12966993
"1039","cell1039",1042,22,40.0083333333317,8828931,1.9020524103354,3866669
"1040","cell1040",414,9,130.000000000046,9215365,1.29260783409552,5233945
"1041","cell1041",2774,57,210.008333333307,11976972,0.543531934041995,20723778
"1042","cell1042",973,20,330.008333333198,11724008,0.714256356290519,17255934
"1043","cell1043",2139,44,230.008333333288,9741642,0.757237661226477,6290433
"1044","cell1044",3616,74,300.008333333225,11409177,1.27912830354178,15583775
"1045","cell1045",773,16,290.008333333234,10519643,0.411282246724615,11812161
"1046","cell1046",907,19,160.000000000019,9147685,1.01973825960459,4730095
"1047","cell1047",2900,60,0,8375489,1.62036679363854,2923800
"1048","cell1048",2829,58,270.008333333252,9964988,0.373349097870868,7600036
"1049","cell1049",2479,51,200.008333333316,10392892,0.548300885381024,10644254
"1050","cell1050",417,9,160.000000000019,9305845,1.22613441959629,5462500
"1051","cell1051",418,9,170.00000000001,9595260,1.38315877777416,5641479
"1052","cell1052",761,16,170.00000000001,9070832,1.4408077790192,4346221
"1053","cell1053",1111,23,240.008333333279,11437326,0.443829722217219,15680429
"1054","cell1054",3756,77,230.008333333288,10571484,0.779868351316859,12480334
"1055","cell1055",766,16,220.008333333298,9236453,1.43181243336432,5401238
"1056","cell1056",3760,77,270.008333333252,11244819,1.28042074134461,14748057
"1057","cell1057",4055,83,280.008333333243,11344501,0.770704136910843,15307782
"1058","cell1058",769,16,250.00833333327,9795779,1.81655096648679,6438721
"1059","cell1059",2840,58,380.008333333152,11889093,0.530274837525444,19491351
"1060","cell1060",4152,85,270.008333333252,11138503,1.88638713873829,14663767
"1061","cell1061",88,2,300.008333333225,11909505,0.447481750815248,19707677
"1062","cell1062",4008,82,300.008333333225,10091890,1.34416721152897,8037956
"1063","cell1063",4439,91,200.008333333316,10646281,0.446514814264218,12976438
"1064","cell1064",4096,84,200.008333333316,10096919,0.622100106580564,8222166
"1065","cell1065",3273,67,300.008333333225,10205359,0.409263146425268,9370835
"1066","cell1066",1108,23,210.008333333307,10861094,1.88611699393272,13676377
"1067","cell1067",4653,95,380.008333333152,11738589,0.583688223813093,17336865
"1068","cell1068",2970,61,210.008333333307,11449132,1.55899436474892,15726172
"1069","cell1069",4050,83,230.008333333288,9959631,1.41816489275644,7497503
"1070","cell1070",4547,93,300.008333333225,11975337,1.72696543228287,20681092
"1071","cell1071",912,19,210.008333333307,9123326,1.63592130435743,4621989
"1072","cell1072",3050,63,30.0083333333323,8499280,0.277173365392641,3496989
"1073","cell1073",2918,60,180.000000000001,9872162,1.43116909226103,6731164
"1074","cell1074",2791,57,380.008333333152,11747614,1.03876239190747,17338363
"1075","cell1075",3955,81,260.008333333261,9244901,1.50278933367875,5431933
"1076","cell1076",3997,82,190.008333333325,9128914,1.46937056057281,4668310
"1077","cell1077",1578,33,10.0000000000001,8402767,0.438589305898474,3153758
"1078","cell1078",3278,67,350.008333333179,11160870,0.543180513334176,14669282
"1079","cell1079",4790,98,280.008333333243,11829399,0.467610054872886,18902542
"1080","cell1080",3751,77,180.000000000001,9260176,1.69191816745565,5439158
"1081","cell1081",3178,65,330.008333333198,11015338,0.374493788497879,14128565
"1082","cell1082",1013,21,240.008333333279,10266800,1.26459067313429,9548225
"1083","cell1083",2855,59,40.0083333333317,8769144,0.734982517466644,3837639
"1084","cell1084",2199,45,340.008333333188,11985470,0.740962856580119,20994559
"1085","cell1085",3708,76,240.008333333279,10781230,1.43817424377126,13375945
"1086","cell1086",920,19,290.008333333234,10677664,0.468423384880915,13113807
"1087","cell1087",3472,71,330.008333333198,11807286,0.62797937890577,18055122
"1088","cell1088",1293,27,100.000000000026,9139199,0.524911083611456,4719378
"1089","cell1089",4438,91,190.008333333325,10494737,0.619202327666051,11466801
"1090","cell1090",768,16,240.008333333279,9487937,1.30755503115638,5557120
"1091","cell1091",2917,60,170.00000000001,9786844,1.06719586267978,6419420
"1092","cell1092",4008,82,300.008333333225,10091890,0.757792453341101,8040691
"1093","cell1093",2460,51,10.0000000000001,8381840,0.55107821978001,2935896
"1094","cell1094",420,9,190.008333333325,10384100,1.21938454950241,10612209
"1095","cell1095",1548,32,200.008333333316,10624538,1.53945359628928,12958939
"1096","cell1096",2322,48,100.000000000026,9054704,0.612829132905436,4193939
"1097","cell1097",1059,22,210.008333333307,11261090,1.07054370238668,14913182
"1098","cell1098",2139,44,230.008333333288,9741642,0.444956508403163,6306748
"1099","cell1099",3318,68,260.008333333261,11505429,0.384585624813432,15876561
"1100","cell1100",4585,94,190.008333333325,10766921,1.30707368615669,13350396
"1101","cell1101",1432,30,20.0083333333328,8385208,1.4365350303102,2993293
"1102","cell1102",418,9,170.00000000001,9595260,0.559710105329343,5647194
"1103","cell1103",2135,44,190.008333333325,9219440,0.368600577564819,5279907
"1104","cell1104",3329,68,370.008333333161,11746900,1.4357267002904,17338225
"1105","cell1105",4014,82,360.00833333317,12052531,1.42449508581812,22172657
"1106","cell1106",4496,92,280.008333333243,10074523,0.388763413678013,7897818
"1107","cell1107",1354,28,220.008333333298,10582932,0.981654870237025,12518675
"1108","cell1108",3756,77,230.008333333288,10571484,2.06549150675572,12480749
"1109","cell1109",237,5,320.008333333207,11012578,0.759450428494321,14061217
"1110","cell1110",3995,82,170.00000000001,9208679,0.570401825345883,5138684
"1111","cell1111",1910,39,390.008333333143,11874089,1.06026935375029,19331553
"1112","cell1112",2427,50,170.00000000001,9290925,1.28080492828096,5458206
"1113","cell1113",3025,62,270.008333333252,11448733,1.73835203548982,15724908
"1114","cell1114",1461,30,310.008333333216,11532493,0.533014953660715,15932347
"1115","cell1115",4436,91,170.00000000001,10084398,0.397279358920987,7965413
"1116","cell1116",918,19,270.008333333252,10016905,0.450523285999872,7725601
"1117","cell1117",2155,44,390.008333333143,11877726,0.468094201006809,19339023
"1118","cell1118",3930,81,10.0000000000001,8405849,1.65213948975623,3181691
"1119","cell1119",3223,66,290.008333333234,11196234,1.85685521702216,14715828
"1120","cell1120",1202,25,170.00000000001,10218269,1.03845020681819,9384889
"1121","cell1121",1551,32,230.008333333288,11408528,1.32402746119751,15579184
"1122","cell1122",3870,79,390.008333333143,11822284,1.27461563920172,18422447
"1123","cell1123",2266,47,30.0083333333323,8594945,0.969368677892324,3762663
"1124","cell1124",3316,68,240.008333333279,10931054,1.21773100631632,13774402
"1125","cell1125",667,14,210.008333333307,9128720,1.51743990539539,4668012
"1126","cell1126",3279,67,360.00833333317,11385395,1.01714922608307,15453460
"1127","cell1127",1811,37,380.008333333152,11684319,0.283263192581737,16494257
"1128","cell1128",3933,81,40.0083333333317,8899249,0.616042174718811,3966853
"1129","cell1129",320,7,170.00000000001,10003598,0.461583659011414,7713848
"1130","cell1130",2688,55,330.008333333198,10922805,1.69204189645752,13767547
"1131","cell1131",1362,28,300.008333333225,11995600,0.37700040335329,21166199
"1132","cell1132",1122,23,350.008333333179,11702761,1.07051099077759,16853069
"1133","cell1133",4540,93,230.008333333288,10353278,1.43297691438333,10212660
"1134","cell1134",1788,37,150.000000000028,9143409,0.915575110325268,4727104
"1135","cell1135",2593,53,360.00833333317,10802145,1.76586526327787,13400421
"1136","cell1136",2191,45,260.008333333261,10564409,1.35542396948477,12396586
"1137","cell1137",2656,55,10.0000000000001,8353502,1.25588737359538,2899823
"1138","cell1138",2082,43,150.000000000028,9642101,0.534486633372326,5845213
"1139","cell1139",3563,73,260.008333333261,11220112,2.01815267485879,14732706
"1140","cell1140",1151,24,150.000000000028,9572192,1.26621516657463,5609048
"1141","cell1141",2877,59,260.008333333261,10838704,0.741645173639586,13565951
"1142","cell1142",3560,73,230.008333333288,10431871,1.58257109118482,10972015
"1143","cell1143",108,3,10.0000000000001,8370853,1.29083948690718,2922512
"1144","cell1144",4594,94,280.008333333243,11884642,1.37656669136521,19455735
"1145","cell1145",1701,35,260.008333333261,11412569,1.03034505588125,15585687
"1146","cell1146",3708,76,240.008333333279,10781230,1.43149359078072,13376961
"1147","cell1147",4010,82,320.008333333207,10595006,0.543513417877576,12612584
"1148","cell1148",2325,48,130.000000000046,9084190,1.5916633044371,4520884
"1149","cell1149",770,16,260.008333333261,10093410,1.46294635494631,8146478
"1150","cell1150",1596,33,190.008333333325,11259102,0.543122334796341,14836122
"1151","cell1151",500,11,10.0000000000001,8401417,0.656856871344408,3125979
"1152","cell1152",1776,37,30.0083333333323,8626737,0.428140074941257,3782008
"1153","cell1153",258,6,40.0083333333317,8702616,0.445576244467062,3812591
"1154","cell1154",919,19,280.008333333243,10400390,0.780052728902853,10664198
"1155","cell1155",4495,92,270.008333333252,9898846,1.29259162705388,7064214
"1156","cell1156",1202,25,170.00000000001,10218269,1.41864737362229,9386500
"1157","cell1157",2000,41,310.008333333216,11861308,0.445259152071026,19327814
"1158","cell1158",3714,76,300.008333333225,11879741,0.543507225689145,19407617
"1159","cell1159",761,16,170.00000000001,9070832,1.03303208877446,4357489
"1160","cell1160",2038,42,200.008333333316,9450921,1.43600190954345,5547499
"1161","cell1161",1874,39,30.0083333333323,8605752,0.571696103692411,3778118
"1162","cell1162",61,2,30.0083333333323,8635126,1.49994098471219,3786616
"1163","cell1163",2431,50,210.008333333307,10885375,1.03154339119733,13726772
"1164","cell1164",1334,28,20.0083333333328,8394971,0.278418002492335,3116907
"1165","cell1165",2969,61,200.008333333316,11133832,1.26629837644962,14644514
"1166","cell1166",916,19,250.00833333327,9110107,1.29177180439212,4573089
"1167","cell1167",4357,89,360.00833333317,10940837,1.21042821347312,13779410
"1168","cell1168",3564,73,270.008333333252,11369862,0.500857428005873,15430592
"1169","cell1169",765,16,210.008333333307,9126861,0.440391180071324,4656823
"1170","cell1170",419,9,180.000000000001,10087817,0.371609305472212,7991729
"1171","cell1171",1174,24,380.008333333152,10113014,0.658501349571927,8371886
"1172","cell1172",3460,71,210.008333333307,11063570,0.728924230614575,14529468
"1173","cell1173",4004,82,260.008333333261,9073317,1.45993908521982,4433668
"1174","cell1174",3122,64,260.008333333261,10989208,0.617077546263734,13934831
"1175","cell1175",2043,42,250.00833333327,11325725,0.39160470308883,15240689
"1176","cell1176",1039,22,10.0000000000001,8441619,0.686721018570756,3328382
"1177","cell1177",234,5,290.008333333234,10364551,0.433516295807058,10323643
"1178","cell1178",1312,27,290.008333333234,9885573,0.406199613904905,6857553
"1179","cell1179",1678,35,30.0083333333323,8654086,1.30608501809587,3801881
"1180","cell1180",2687,55,320.008333333207,10788703,0.446243458768925,13377159
"1181","cell1181",1309,27,260.008333333261,9503831,1.97487074127294,5568984
"1182","cell1182",915,19,240.008333333279,9055976,0.501455594386484,4214630
"1183","cell1183",2479,51,200.008333333316,10392892,1.66036117757863,10644617
"1184","cell1184",674,14,280.008333333243,9626153,0.468292931298024,5750446
"1185","cell1185",1350,28,180.000000000001,9957224,1.29249175705142,7469677
"1186","cell1186",1894,39,230.008333333288,9598667,1.55444206519595,5656374
"1187","cell1187",3420,70,300.008333333225,10951822,1.88470640449412,13797214
"1188","cell1188",3760,77,270.008333333252,11244819,0.753476379763461,14748388
"1189","cell1189",2025,42,70.0000000000018,9210088,0.312330714741296,5139497
"1190","cell1190",1111,23,240.008333333279,11437326,0.372220334261341,15682498
"1191","cell1191",775,16,310.008333333216,10693687,0.371004429304383,13183076
"1192","cell1192",3420,70,300.008333333225,10951822,0.467746677470602,13797717
"1193","cell1193",2238,46,240.008333333279,10705616,1.0301205038117,13243625
"1194","cell1194",3754,77,210.008333333307,10301150,0.975200452459331,10002082
"1195","cell1195",1546,32,180.000000000001,10149956,1.43575221688525,9021605
"1196","cell1196",2039,42,210.008333333307,9841883,1.75311228034347,6644425
"1197","cell1197",3063,63,160.000000000019,10150080,0.636482954610187,9051304
"1198","cell1198",1164,24,280.008333333243,9251303,1.06642702652143,5435146
"1199","cell1199",1399,29,180.000000000001,10028355,1.06979841914,7741950
"1200","cell1200",3559,73,220.008333333298,10121450,0.654691522442255,8408394
"1201","cell1201",4010,82,320.008333333207,10595006,1.0384448025023,12616567
"1202","cell1202",4009,82,310.008333333216,10367356,1.69241875496425,10524317
"1203","cell1203",1320,27,370.008333333161,12088128,0.304942165213054,22791128
"1204","cell1204",3017,62,190.008333333325,9885044,1.7567083932357,6768899
"1205","cell1205",3051,63,40.0083333333317,8735056,0.445676023883354,3819225
"1206","cell1206",1151,24,150.000000000028,9572192,0.500965098663074,5612258
"1207","cell1207",2834,58,320.008333333207,11150803,0.755010345065757,14665957
"1208","cell1208",1091,23,40.0083333333317,8829205,1.00061895440455,3898427
"1209","cell1209",4582,94,160.000000000019,10001513,0.759891803353003,7710085
"1210","cell1210",3456,71,170.00000000001,9914584,0.829901688139594,7075585
"1211","cell1211",4436,91,170.00000000001,10084398,0.584313205792572,7966273
"1212","cell1212",3543,73,60.0083333333306,9061977,0.647968310992666,4238678
"1213","cell1213",1086,23,0,8466620,0.919855606984563,3374393
"1214","cell1214",773,16,290.008333333234,10519643,1.08014189434777,11890504
"1215","cell1215",617,13,200.008333333316,9653012,1.98715042051422,5846009
"1216","cell1216",4830,99,190.008333333325,10062846,0.332045528437646,7783312
"1217","cell1217",2924,60,240.008333333279,11605261,1.06989997765089,16060237
"1218","cell1218",2333,48,210.008333333307,9889298,0.91207553028203,7015510
