"","comp_1","comp_2","comp_3"
"cell860",0.089871223946688,0.0707289735335988,-0.020557841279078
"cell861",-0.119275046023218,-0.0822197995409741,0.0144961015112401
"cell862",0.0749989087151917,0.0810477055938342,-0.0593972001166121
"cell863",-0.0362501879942197,0.142764247349175,0.0286170015521284
"cell864",0.094451273734954,-0.120058079937007,-0.0099556198316981
"cell865",0.232516573839368,-0.054884112647152,0.00120310327207456
"cell866",0.0741242732761796,0.0658453748027847,-0.03892416051051
"cell867",0.0675320826703173,0.0717630246289798,-0.0555682578929135
"cell868",-0.0723689436624778,-0.147159494198035,0.0448367958844751
"cell869",0.000266186639352174,-0.0741688293614552,0.0234223321090342
"cell870",-0.0591944651964372,0.145066289657978,0.0389552796394778
"cell871",0.0441164609207174,0.113667468152771,0.00860871588849388
"cell872",-0.035087567705269,-0.115688913717468,0.0593568878423502
"cell873",-0.102880313874018,-0.108600880617552,0.0264520053267521
"cell874",0.179725908800687,0.0498363812273668,0.0119883418408418
"cell875",0.08549102060877,0.065597256483011,-0.0257372251241198
"cell876",-0.21413972682345,-0.0258979999650875,-0.0128277926357056
"cell877",0.0211697932194069,-0.100826904422687,0.0182177401840582
"cell878",0.204097794979947,-0.113884400286944,-0.014269308776771
"cell879",0.11584337251281,0.0590686000833685,-0.0292693027541847
"cell880",0.102871449173767,0.0660455739181244,-0.0223335309997525
"cell881",0.236308859032584,0.0210189373177654,0.0430007421173818
"cell882",0.0734947022639438,0.0792514476869982,-0.0228226374353401
"cell883",-0.108313608187625,-0.102228998593094,0.0374582656077603
"cell884",-0.0592517249292583,0.12536017222901,0.029435784633903
"cell885",-0.245839240320878,-0.0550174467591743,-0.0270860650157265
"cell886",0.210794314789566,-0.0912966558697061,-0.0104448273119694
"cell887",0.107552331820342,0.0677378979956115,-0.0211776250765511
"cell888",0.0675235688404354,-0.152520719775642,0.0573633392203667
"cell889",0.0781902799878511,0.107078911112399,-0.0260735396366693
"cell890",0.0800024173111344,0.062571487573349,-0.0278516019994043
"cell891",0.126007470600346,-0.110743383629614,-0.0126102417293598
"cell892",-0.105033643264132,-0.101534650588337,0.0348332427619297
"cell893",0.0677900652185175,0.072860910951957,-0.0584754410812683
"cell894",0.0815075868241687,0.0670318056264334,-0.0250712032549952
"cell895",0.227764610094951,-0.055696426649631,0.0138942693672552
"cell896",-0.125223698854552,-0.0686291446783934,-0.00344393173742737
"cell897",-0.158971797020081,-0.0597160028071983,-0.00114431260444848
"cell898",0.0745213437261528,0.0761439313502364,-0.0522271316488464
"cell899",0.171065215996231,-0.130414098902748,-0.0104464318126524
"cell900",0.246650575148926,0.0235487657557229,0.047838448981397
"cell901",-0.0367134576531201,0.133924319686553,0.0311066718274636
"cell902",0.0791089348826994,0.111351345952513,-0.027113941848268
"cell903",-0.235106623220256,-0.050944318861441,-0.0340149786393726
"cell904",-0.230067415307097,-0.0553049749234544,-0.0298441940642693
"cell905",-0.224450477310632,-0.0553629052565838,-0.0217297544872686
"cell906",0.0749031143067743,0.0735130540686735,-0.0493290968782453
"cell907",-0.0200260452265364,0.122912152022963,0.0273203351142709
"cell908",-0.0273234699967824,0.134922342233898,0.0267399472422274
"cell909",0.214528159839869,-0.0929249807745356,-0.0171679449090729
"cell910",0.113032002937086,-0.0986111444595174,-0.0017750036730447
"cell911",0.0318135421877407,-0.122928313857838,0.0221627320195152
"cell912",-0.0449151092537779,0.136903794068665,0.0320012766639362
"cell913",0.220102457690484,0.0148829996285786,0.0409468047801597
"cell914",0.16421657110327,-0.130763022741297,-0.0104015443730593
"cell915",0.0813984282716915,0.0709157252652007,-0.0220494344515374
"cell916",-0.179755729166372,-0.0420299849411134,-0.0270265228729995
"cell917",-0.106312536914404,-0.112938041941433,0.0363868114299397
"cell918",0.0751221127577922,0.0771577987553475,-0.0284451641933051
"cell919",-0.233629572870054,-0.0572126116007583,-0.0315816837146598
"cell920",-0.215339319199308,-0.0401808744069101,-0.0323104723341163
"cell921",-0.0817045232410932,0.104776390385553,0.0369396243231391
"cell922",-0.0892324738900267,-0.121449750522492,0.01159128123659
"cell923",-0.134621228954122,-0.0993314034633378,0.029783284091713
"cell924",-0.104720536843446,0.0868023244920985,0.0440016698135965
"cell925",0.227991234377254,-0.0404571410217465,0.0133017278586877
"cell926",0.0761214791126475,0.0900220498142036,-0.0277822610755336
"cell927",-0.183642581655669,0.00403009983230423,-0.00697529431563667
"cell928",0.0489782468013441,-0.121809989134296,0.0487502189487779
"cell929",-0.0424847792517719,-0.113122229530729,0.017017670089983
"cell930",-0.0612679355348314,0.136860267094054,0.030964948935198
"cell931",0.072778260048641,0.0752819513799384,-0.0561260399917131
"cell932",-0.235245974327858,-0.052363926531883,-0.0247924695628969
"cell933",-0.231825440835186,-0.058798600960371,-0.0255054076183013
"cell934",-0.141163704931972,-0.0458307339544357,0.00833298798110787
"cell935",-0.165967142905887,-0.0265660321845389,-0.0145834179133815
"cell936",-0.224277584815937,-0.0707717235380642,-0.0120905640114168
"cell937",0.0751312152801679,0.07581206762439,-0.0525000620304033
"cell938",-0.21464047809259,-0.0482246878910534,-0.0314539460856968
"cell939",0.0693108807203669,0.0671495192138239,-0.045150019545894
"cell940",-0.225861509547351,-0.0425833459776915,-0.0360616746514028
"cell941",-0.0755616739605291,0.124933017619133,0.0310514010335784
"cell942",0.103332099807197,-0.124574870497891,0.0589284990072918
"cell943",-0.0448719926599723,-0.107348216908266,0.00830886755237416
"cell944",0.0350545683835704,-0.127202632290052,0.0661166886109486
"cell945",0.233720291261759,-0.0401000971879512,0.0146184640297846
"cell946",-0.152971668137581,-0.0139169783037707,-0.0372610658785713
"cell947",0.0691379322411977,0.0684354158056138,-0.0477805893290335
"cell948",-0.0898137490952992,-0.0118933098571809,-0.0422241726265103
"cell949",-0.02109598564517,0.12771243700326,0.0279336910187058
"cell950",0.0627628412944877,0.0981028612744822,-0.00912136733280448
"cell951",0.0794845750057836,0.111919360386017,-0.0233503225004703
"cell952",0.122695169508264,0.0633560829775574,-0.0228355184045631
"cell953",0.136709423094448,-0.113210185888181,-0.0544050503942909
"cell954",-0.140439524549725,-0.0428779007769039,0.00767123387317401
"cell955",0.0755104188851222,0.110460632532412,-0.00882140975932615
"cell956",-0.162005336874047,-0.120444538561858,0.0268649466693772
"cell957",0.0744787034807269,0.0758324439407177,-0.0258608072342251
"cell958",0.134891941823852,0.0563187925377868,-0.017261223632282
"cell959",-0.12590831160983,0.0540423167765783,0.0212240560200006
"cell960",0.242536480801714,0.0370522831549392,0.0419802101911006
"cell961",0.218076948597259,-0.0988973526056956,-0.0132127725981445
"cell962",-0.10752130972196,0.0735099869943811,0.0361170881572512
"cell963",-0.184119884740855,-0.0370121885250486,-0.0311075205787685
"cell964",-0.236550706910984,-0.060822815728023,-0.0222135258232083
"cell965",0.191611802516781,-0.129964297325188,-0.0306552009651263
"cell966",-0.0657229672467794,0.139750519790932,0.0335439836487189
"cell967",0.0791422099454863,0.0643551423766742,-0.0268286950929344
"cell968",0.0048157734754989,-0.134783392730129,0.0662685146368714
"cell969",0.213674768385348,-0.0856038551004921,-0.00839082872646457
"cell970",0.0632564653413263,0.113070205456219,-0.000312301193888801
"cell971",-0.197886744287796,-0.0604303431274133,-0.0176809254126409
"cell972",0.0281028485433019,0.11699634929448,0.0204234177406362
"cell973",0.192327558037494,-0.105936510903049,-0.00377312294090725
"cell974",0.121811979333038,0.0659880962012823,-0.0241907856463061
"cell975",-0.153389204132963,-0.0789623513176009,0.00515364700186441
"cell976",-0.160975134750287,-0.0154374754795479,-0.0196824101899462
"cell977",0.162805110168849,-0.127396237358662,0.0232948353477295
"cell978",-0.2466354849328,-0.0520057495991161,-0.0311171483985814
"cell979",-0.242024086649531,-0.0519466567518073,-0.0264118441955659
"cell980",-0.0586924895830384,0.121043725281725,0.0383234856789114
"cell981",-0.0805351142899275,0.119311343790485,0.0345308213697561
"cell982",0.15479503873898,-0.130095000842303,-0.0104631382585661
"cell983",0.217056010016055,-0.0681143238322293,0.000384113186523254
"cell984",0.0846328330965539,0.0632698050959332,-0.0260795389175975
"cell985",-0.231953466366583,-0.0630719693856256,-0.0235668856852188
"cell986",-0.0968427725410993,0.0662528711999026,0.0365327680553775
"cell987",0.147266341591647,-0.137248526009802,0.00227691918541391
"cell988",-0.0560777642258838,0.139761179266591,0.0343703258501479
"cell989",0.005316270327043,0.13919777246419,0.0255231419373073
"cell990",0.0779821592504496,0.0848746741094418,-0.027862990172098
"cell991",-0.122480955930164,-0.00652991246522468,-0.0252814851173395
"cell992",0.209520554687467,-0.0962790268255359,-0.0166306365436223
"cell993",-0.120747719757124,-0.108332851470605,0.0392530176818135
"cell994",0.0772722326371164,0.0758544366110826,-0.0253940705099132
"cell995",-0.166577378519474,0.00258125327702432,0.000273080379635408
"cell996",0.175990080910968,-0.101792455632679,-0.0117737472939529
"cell997",-0.0877613569948893,0.12834966394753,0.0364668610927075
"cell998",-0.108772462880221,-0.106745229157477,-0.00547551808210343
"cell999",-0.144401660044208,-0.0407704438498061,-0.00179816578600635
"cell1000",0.223097914396895,0.0475679595120673,0.0369508631236193
"cell1001",0.209270130021182,-0.104281724907302,-0.0214705064659641
"cell1002",-0.139853574368663,0.0410308762766229,0.0244774179347887
"cell1003",-0.0586562024060909,0.13392381884557,0.0324438123381777
"cell1004",-0.230742762802514,-0.0541983155068206,-0.0320078902740039
"cell1005",0.225770329347141,-0.00602562854298049,0.0290329823834312
"cell1006",-0.229646404893384,-0.0458090572973649,-0.0304468491993524
"cell1007",0.0792065268623556,0.0917489339108228,-0.0300629906733811
"cell1008",0.0917497144030485,0.0653010086577775,-0.0262979882404361
"cell1009",0.0741336161051242,0.0736262899912018,-0.0486816638824398
"cell1010",-0.0753956926719935,0.116320109629109,0.0369325822084328
"cell1011",-0.172240507046339,-0.051245817221891,-0.0201210210301655
"cell1012",0.176692427677231,-0.143985731442736,-0.00615771534528761
"cell1013",0.0714360428903963,0.0604273049756284,-0.0371513599593215
"cell1014",-0.244170968360019,-0.0610583159992726,-0.0239532027282991
"cell1015",0.07408085265903,0.11474758150718,-0.0128009407305659
"cell1016",-0.175410924805282,-0.0682944193312755,0.0019272667272724
"cell1017",0.0917248770153191,0.0650206826885114,-0.0223296474811353
"cell1018",0.0679969989381096,0.0719556185404818,-0.055488086751696
"cell1019",-0.145959267200644,-0.0160964099372028,-0.0565993345440281
"cell1020",-0.121621343016516,-0.0810852562409501,0.014978681414905
"cell1021",-0.214439856384547,-0.0479616574720724,-0.0244428094781012
"cell1022",-0.178677570150272,0.0236295867541339,0.00743987952447334
"cell1023",0.1253000991383,-0.123059721746771,0.0131708417034685
"cell1024",-0.238827004408839,-0.0585454835554806,-0.0336925718605262
"cell1025",-0.229993139487614,-0.0492505197383299,-0.0312536763232434
"cell1026",-0.0914087535853522,0.0702781111068922,0.033193987031058
"cell1027",0.0820481056273761,0.104138089819672,-0.026561469133287
"cell1028",0.208325822711111,-0.0941738014441048,-0.0204980145914444
"cell1029",0.0758248353796215,0.0772047498786392,-0.0266612822703796
"cell1030",-0.1167998217589,0.032544571013778,0.0173528615379933
"cell1031",0.0395130157214846,0.118658028748104,0.00989226918826984
"cell1032",-0.141503526937225,0.0288584680153679,0.0345170135818026
"cell1033",0.217723046659329,-0.0751537949062087,-0.00315825600106902
"cell1034",0.0804853009864464,0.105723460410445,-0.0210519031897362
"cell1035",0.0714274905274852,0.0719052224102144,-0.0512439880246074
"cell1036",-0.226489869198457,-0.0533378392499348,-0.0365516593341721
"cell1037",0.0714878097133701,0.0747660031241029,-0.0534692585163826
"cell1038",-0.0908109564159807,0.126028992276027,0.0363838893221164
"cell1039",0.0835620201649212,0.0678627767271961,-0.0275104029801944
"cell1040",0.0784988153206174,0.0942401197853255,-0.0303368576121378
"cell1041",-0.214817002329303,-0.0848468343631618,-0.00232054835191694
"cell1042",-0.23276732432488,-0.055559602826134,-0.0267143294777192
"cell1043",-0.0231628550898371,0.138860739390419,0.0243264900433944
"cell1044",-0.140941597467863,-0.0920491984661663,0.0242146730708957
"cell1045",-0.082005148934548,0.0776092963258243,0.0275432315591527
"cell1046",0.0811001507004524,0.0755014172194985,-0.0275441058768948
"cell1047",0.0722195691420868,0.0741473625563385,-0.0533528630674256
"cell1048",0.212245168079433,-0.0935450725913249,-0.01029513095816
"cell1049",-0.0721725161527707,0.102105713994685,0.0260628347008404
"cell1050",0.0341952493431042,0.121282172968561,0.0126158915633966
"cell1051",-0.0265349314677813,0.126613013975443,0.033667647651838
"cell1052",0.0758755385088528,0.0840850330307738,-0.0279661546511767
"cell1053",-0.165476339646117,-0.0165691546735609,-0.0113995617512094
"cell1054",-0.0996538598160429,0.0727167631469396,0.0269950188741474
"cell1055",0.0731054591120534,0.0977732055273153,-0.0146871497523252
"cell1056",-0.155104718776749,-0.0210877001898267,-0.0067564406909905
"cell1057",-0.122269612689053,-0.118712352992966,0.0524930598848993
"cell1058",-0.0176590847227629,0.128424944913491,0.028844640957908
"cell1059",-0.214200823134206,-0.0541310369391368,-0.0241539181920663
"cell1060",-0.145322073149825,-0.0461564255930844,-0.00996703374890068
"cell1061",-0.237229405953564,-0.0546857133931495,-0.0285274084678217
"cell1062",-0.0480371598465189,0.137890988807363,0.0291485837151594
"cell1063",0.0025220298979053,-0.0838377542662764,0.036352343430667
"cell1064",0.212570969006055,-0.112943518449703,-0.019428570502254
"cell1065",0.174745174319086,-0.0996253338464484,-0.00183771821541308
"cell1066",-0.110974655376893,0.0348645311667555,0.0302989922788263
"cell1067",-0.209165550989113,-0.0530418426021046,-0.0212629720076306
"cell1068",-0.157495745633267,-0.0961409319863727,0.00487405552086458
"cell1069",0.222460552278414,-0.076989506076449,-0.00298553301984501
"cell1070",-0.214944527178388,-0.0537152203536894,-0.0272210202952299
"cell1071",0.0753249758298385,0.0809962691593332,-0.0282496809759674
"cell1072",0.0722207074878672,0.0646868801172868,-0.040858195125711
"cell1073",0.227067260824742,-0.0517119047714496,0.0133520836961862
"cell1074",-0.248657785204849,-0.0621036536790957,-0.0294468076673078
"cell1075",0.177534742755378,0.0562349328865914,-0.00282416493939349
"cell1076",0.0804577283442857,0.0828073512537983,-0.0248237270628636
"cell1077",0.0704934038430955,0.0711842306261934,-0.0527409773090283
"cell1078",-0.126269154337546,-0.072719278038679,-0.00571757128505082
"cell1079",-0.201456590577817,-0.0526088309348577,-0.011892671523949
"cell1080",0.0307450865742422,0.117157368364368,0.0118701380188513
"cell1081",-0.0549369777797468,-0.125287594241547,0.0490068169670021
"cell1082",0.19962589924355,-0.108295860230334,-0.0123888707411986
"cell1083",0.0831173367696446,0.0659211815653489,-0.02853003954014
"cell1084",-0.227429135749321,-0.0481225370668355,-0.0382597742780526
"cell1085",-0.043560251396739,-0.105673682464248,0.0562217022134665
"cell1086",-0.101804068216956,0.0874054700566039,0.0392162343075282
"cell1087",-0.231233206928689,-0.0588775726023342,-0.0259237082123339
"cell1088",0.0904453480902968,0.0623066813639055,-0.017546953631552
"cell1089",0.0764001876835013,-0.0868114029541981,0.0271825229091654
"cell1090",0.00700104433069334,0.122998272886808,0.016782601617907
"cell1091",0.238977161733896,0.0274729002725996,0.0446308063213396
"cell1092",-0.0512284982809476,0.137495434662521,0.0310405043633629
"cell1093",0.0687215707563831,0.070001252292063,-0.0514540626134324
"cell1094",-0.0776073649438268,0.100534768135355,0.0359537700954094
"cell1095",0.0957364259860981,-0.119874789681882,0.0357307401125805
"cell1096",0.0794008839231954,0.0830839069855112,-0.0246298017308704
"cell1097",-0.0822603683722799,-0.131185794915199,0.0489750410712012
"cell1098",-0.0247857589298248,0.141283998387054,0.0260896564043249
"cell1099",-0.161243314713462,-0.0868121784840663,0.00951089104089522
"cell1100",-0.0283021782451284,-0.1370696077835,0.0520068848181641
"cell1101",0.0677740302153791,0.0635208232886226,-0.0425773719984922
"cell1102",-0.026461756323693,0.133266845791594,0.0284867803651004
"cell1103",0.0715077311464429,0.0844975522303116,-0.0299643889180775
"cell1104",-0.225958132298207,-0.0451717396144224,-0.0271893176941065
"cell1105",-0.213518901548147,-0.00464534983054457,-0.0146625391760389
"cell1106",0.196660858615501,-0.110186859667523,-0.0137251669554646
"cell1107",0.00989120801933658,-0.125361045182758,0.0464740034414549
"cell1108",-0.0947900697758015,0.0694560820658011,0.0255725353853762
"cell1109",-0.0662477610525969,-0.114772725263128,0.0427014846226627
"cell1110",0.0778694113039109,0.0782620494844358,-0.0232523407162809
"cell1111",-0.236098028555787,-0.0543605887585796,-0.0239676122919173
"cell1112",0.0269109769452465,0.124846035767975,0.0160102081739504
"cell1113",-0.174707715034413,-0.0536823804722166,-0.0242814027235047
"cell1114",-0.170664312979024,-0.0766912760614483,-0.00820731350993717
"cell1115",0.174541782052024,-0.0878429541091576,-0.0183505740833286
"cell1116",-0.0563779862542858,0.141628251284212,0.0341443013270446
"cell1117",-0.241200732411815,-0.0578602229840939,-0.0227261856602438
"cell1118",0.0701812293362699,0.067231915971962,-0.0490771089907789
"cell1119",-0.119787160939027,-0.0632696427745702,0.0169637342006119
"cell1120",0.208154212950193,-0.103604237466794,-0.0110186417481357
"cell1121",-0.146952141037274,-0.105667198517132,0.02007260779017
"cell1122",-0.237399317406317,-0.0589629636026963,-0.0135705487038487
"cell1123",0.0747895961517781,0.0676858818640202,-0.037806225386956
"cell1124",-0.0498261248661472,-0.119808236693122,0.0359318779007757
"cell1125",0.073700101859597,0.0971894548951787,-0.0195897885897437
"cell1126",-0.159966570890002,-0.0571115165983851,-0.0240584523695866
"cell1127",-0.190137992313622,-0.0341243281226388,-0.0275977191411353
"cell1128",0.0797279584132206,0.0612078091259936,-0.0254945536578751
"cell1129",0.20930464817543,-0.0929690445740929,-0.0160936542261931
"cell1130",-0.135591776072539,-0.00688794512667216,-0.0431616872485961
"cell1131",-0.219446498316305,-0.0534780824922526,-0.0205413692579379
"cell1132",-0.243339100482944,-0.0610058783491376,-0.0199962563084073
"cell1133",0.148828949645281,-0.120756064395081,0.0159721706237652
"cell1134",0.0759373433114332,0.0766187351943977,-0.0301990952602617
"cell1135",-0.0411090527755461,-0.109679629906082,0.0145187392299527
"cell1136",0.0762221362495013,-0.128113293834729,0.0116405599181921
"cell1137",0.069758252434685,0.0684338669376443,-0.0515980196294461
"cell1138",0.255963967093374,0.0349631875592925,0.0445560035082169
"cell1139",-0.142031060401395,0.0193558588583177,0.0189995188535293
"cell1140",0.233041325068593,0.0162712141945704,0.0429346596288733
"cell1141",-0.0267168858504098,-0.114483648831771,0.0354511812582373
"cell1142",-0.0768799165005668,0.110690026351574,0.0394294404613424
"cell1143",0.0704676053406619,0.0699456690944753,-0.0495003057653321
"cell1144",-0.234951144859078,-0.0562676294122728,-0.0292749716125561
"cell1145",-0.188557016801724,-0.0346484149300692,-0.0426262622597431
"cell1146",-0.0387928943433142,-0.102458459292852,0.0591855308927019
"cell1147",-0.106022609251382,0.0753484785258269,0.0346801263672697
"cell1148",0.0712285048902688,0.079076265397626,-0.0274589110830452
"cell1149",-0.0372468326195314,0.130933128698827,0.0294129765978547
"cell1150",-0.0748940929088019,-0.141122901518001,0.0475408107563829
"cell1151",0.0726961929392473,0.0751589593799271,-0.0529443913733808
"cell1152",0.0709585931620947,0.0648617678713779,-0.038216919073095
"cell1153",0.0871579516011505,0.06497096451355,-0.0308914682149728
"cell1154",-0.0757520154468703,0.12096288866885,0.042225798172682
"cell1155",0.22654519209775,-0.0622380117147616,0.000715255822779105
"cell1156",0.208748239013832,-0.107783436803394,-0.0152400587687739
"cell1157",-0.221157624815273,-0.0409745259754811,-0.0375907745962015
"cell1158",-0.227420632217357,-0.0504641888609622,-0.0254302113025675
"cell1159",0.0763475559314052,0.0839657861476458,-0.0251734906867509
"cell1160",-0.01123910332212,0.12976962661175,0.0209314736341155
"cell1161",0.0736696502883237,0.0682562681231822,-0.0409055283819722
"cell1162",0.0774006074964341,0.0650559445282792,-0.0301659870414353
"cell1163",-0.120640099031071,0.0357880958208894,0.0440664277852348
"cell1164",0.0725686053220866,0.0721579238362757,-0.0491644104572239
"cell1165",-0.0902836203361539,-0.117361599266239,0.00937153039511731
"cell1166",0.0482542047327891,0.115124188840425,0.00817903420839804
"cell1167",-0.140919490396452,-0.00147360260436991,-0.0230393413170932
"cell1168",-0.167547463809672,0.000284893412061938,0.00168748267325903
"cell1169",0.077325792392061,0.0991017190531817,-0.0183295454014745
"cell1170",-0.0539732184099964,0.126218585558347,0.0337886473989857
"cell1171",0.126991028765989,-0.110682607265578,-0.0125473877477323
"cell1172",-0.0672210618697585,-0.148754754812975,0.044675583389752
"cell1173",0.0809776363964244,0.100123284387542,-0.0269484119162017
"cell1174",-0.14959286472116,-0.0078382208482574,-0.0546702647042369
"cell1175",-0.179411727785172,0.0299568535622625,-0.00289375499477361
"cell1176",0.0708604078859653,0.0716578553317758,-0.0483257584441051
"cell1177",0.184543877296839,-0.109693615316942,-0.0121317915598859
"cell1178",0.214782707578801,-0.102266757695244,-0.018506029685938
"cell1179",0.0692226918479402,0.066793250644378,-0.0432112751983282
"cell1180",-0.118939020072044,-0.00869979055883338,-0.0470310163822838
"cell1181",0.223025792384559,0.0461421795161294,0.0366736009333484
"cell1182",0.0773125331217138,0.107577355749555,-0.0177229832548625
"cell1183",-0.0736734785771933,0.103900222754618,0.02907249284388
"cell1184",0.0103370431574874,0.121102175278988,0.0182735964848778
"cell1185",0.229169908760079,-0.0613948764737666,0.000512394164591085
"cell1186",0.245531655461387,0.0332994408422773,0.0461553636496928
"cell1187",-0.123946156676898,0.0476534093227072,0.026548450363492
"cell1188",-0.153905840302139,-0.0264151344175905,-0.00729246104533505
"cell1189",0.084354955327559,0.0703296630580406,-0.0207890320653545
"cell1190",-0.168276344759195,-0.0147632162709222,-0.0128268703583529
"cell1191",-0.108891728342201,0.0335233736446848,0.0109181506278272
"cell1192",-0.124835168642226,0.0517973632400094,0.027990833538939
"cell1193",0.0600539477971554,-0.135338320870077,0.0354000896750261
"cell1194",-0.0637129012221092,0.124448743221422,0.0302009441347838
"cell1195",0.20500922352651,-0.110102951066419,-0.0169139948107803
"cell1196",-0.0532349043182319,0.136968163756692,0.0326060559538208
"cell1197",0.186128726043561,-0.119440388890344,-0.0335215977678218
"cell1198",0.130247993155095,0.059534202797179,-0.0197280564330866
"cell1199",0.169466766907808,-0.0960470538417175,-0.00918957318928532
"cell1200",-0.0572139016780417,0.125145407845343,0.0340359891780369
"cell1201",-0.106425449968992,0.0708067827712729,0.0317478324883713
"cell1202",-0.0764097294340239,0.131576795406599,0.0368162047971344
"cell1203",-0.214412842962014,-0.059469968920505,-0.0165485535911372
"cell1204",0.229006984852507,-0.0394531121366522,0.0145561159676701
"cell1205",0.0933775843635624,0.0661973409967744,-0.0245211996398064
"cell1206",0.229766391873385,0.0182018634470858,0.0409459208689025
"cell1207",-0.129316001360034,-0.0792172820815648,0.00121656080185549
"cell1208",0.0838923628814835,0.0711816557779915,-0.0294781541320047
"cell1209",0.19622562680238,-0.108450179383837,0.000180866413930214
"cell1210",0.210892266325779,-0.0821812989928066,0.00165385884604404
"cell1211",0.174360467721557,-0.0844789716573736,-0.0134039734950686
"cell1212",0.0909201627865563,0.0701102585135445,-0.0218632684024823
"cell1213",0.0697622955969486,0.0712567514612841,-0.0530601248834578
"cell1214",-0.0820241587038244,0.0716106073444083,0.0277065510924991
"cell1215",0.226510803159306,0.000724066799926467,0.0337789863289789
"cell1216",0.215095877561074,-0.0851621742469375,-0.0207232507072277
"cell1217",-0.162081451265214,-0.107838407015327,0.0162134082335316
"cell1218",-0.0278586776313102,0.138338404666939,0.0241172485679363
"cell1219",0.202580210962714,-0.109244051371989,-0.00587179109484943
"cell1220",-0.0956341505819331,-0.104773499375854,0.047249074232322
"cell1221",0.208865469076711,-0.10171059609915,-0.020460767454569
"cell1222",0.0800231163754015,0.0776034700276889,-0.0277351081777568
"cell1223",0.22985101310322,-0.063182076068346,0.00461039322195569
"cell1224",-0.231729452051286,-0.0595492353574806,-0.0190851503213524
"cell1225",0.247833429725876,0.0363791510590071,0.04537403605705
"cell1226",0.129028127841256,0.0599000463536278,-0.0162488925542958
"cell1227",0.0648597356445608,0.0383516528442239,0.0203285816414798
"cell1228",-0.0710429756764904,0.121402037387291,0.0278640538542899
"cell1229",0.0412333604211064,0.11166428517784,0.00483251453330601
"cell1230",-0.0478507311975037,0.137734264149367,0.0299180263175907
"cell1231",-0.125586898292683,-0.00125180402307888,-0.05736804474876
"cell1232",0.207341295608147,-0.101330523406951,-0.0207948598590482
"cell1233",0.172874795038747,-0.119435608468808,-0.000779901834079409
"cell1234",0.222489107240319,-0.0529216132846382,0.00415428057765474
"cell1235",0.0259796460749316,-0.132919538921538,0.0614355050982451
"cell1236",0.0695795937659479,0.0681191518576529,-0.0516441285637828
"cell1237",-0.0258804133342076,0.130499562174707,0.0299361611235683
"cell1238",-0.102859584098108,-0.143516579539759,0.0323907987983527
"cell1239",0.0762745317435367,0.0899016423995015,-0.029083094013385
"cell1240",0.0702001330672044,0.0677088403028899,-0.0460847460168235
"cell1241",-0.232965008272014,-0.0564342553554493,-0.0217975226299925
"cell1242",-0.0664887667160652,0.122532518864441,0.0312936865668458
"cell1243",0.0789541571824122,0.0970322305198961,-0.0214641039824649
"cell1244",0.0793030445328233,0.0932943849314408,-0.030280820891024
"cell1245",-0.157066154529987,-0.0613599557555305,-0.0234252813333781
"cell1246",-0.0919154123144352,0.089358686448151,0.0376813968877923
"cell1247",0.25057897368716,0.0311100941571881,0.0475909801134832
"cell1248",0.0728182889386843,0.0619722510570381,-0.0334331253700063
"cell1249",0.0825080551957665,0.115899369051935,-0.0151779563101233
"cell1250",-0.0360722668596936,0.135430421634087,0.0274802532467164
"cell1251",-0.124153132774019,-0.108190188546371,0.0381185211724831
"cell1252",-0.044337026877021,-0.124861624414165,0.0563825491074029
"cell1253",0.209369374740741,-0.0960920952798783,-0.00809983254458776
"cell1254",0.0691764685842656,0.070222764490645,-0.0487834934843235
"cell1255",-0.235169591954655,-0.0572691235286877,-0.028518700864406
"cell1256",0.109504993958331,0.0696289667995795,-0.0204148127080282
"cell1257",0.0916119090901512,0.0653516595393119,-0.0234887067820582
"cell1258",0.188854594039616,0.0484577862551003,0.0136416308861035
"cell1259",0.236546510918365,0.0363750758630693,0.0419745401436804
"cell1260",0.0693359641978362,0.0701601548127268,-0.0507580365167056
"cell1261",0.163304996305206,-0.10781498625428,-0.0183807323447133
"cell1262",0.00674290351168608,-0.113082254555737,0.0943986347622065
"cell1263",-0.120315815105499,0.0236351226883241,0.0314682148772305
"cell1264",-0.220862979766174,-0.0555927589811682,-0.0198150105528158
"cell1265",-0.0656375012875858,0.122727754345332,0.0301916566596293
"cell1266",0.227892045329995,-0.0438416152069914,0.0195011164062634
"cell1267",-0.034101198335987,0.127583100435102,0.0325772848162699
"cell1268",-0.0869724751330137,-0.125991644562157,0.0424716013444266
"cell1269",0.191995024437327,-0.113812376041973,0.00504213135297372
"cell1270",0.0690148538046381,0.0704377839270037,-0.0501376707770105
"cell1271",0.026356861129792,0.118439611148948,0.0168920271803049
"cell1272",0.0736727197831359,0.0869362298971689,-0.0265080375469883
"cell1273",0.206921332655665,-0.0963529687449165,-0.0152858641258605
"cell1274",-0.121161220673073,-0.0412322186625939,-0.00361133234743554
"cell1275",-0.234096193381902,-0.0525431327623398,-0.0252555472058693
"cell1276",-0.102502428953178,0.0639966476838499,0.0190589505040551
"cell1277",0.0446443970854044,0.116742292080137,0.00918857201681721
"cell1278",-0.035643878528451,-0.0950456919494104,0.0221355633090491
"cell1279",-0.0622692711337692,0.114857050949995,0.0341777112867094
"cell1280",-0.0891473963187331,-0.133791447226591,0.0405737773237422
"cell1281",0.085532609072537,0.0716224374395663,-0.0263465716102091
